0153081504,0152588823,20130707063249,20130707064726,0
0137479183,0146656159,20130707161802,20130707163954,0
0144052505,0152588823,20130707180243,20130707184942,0
0165564246,0137768804,20130707045135,20130707055045,0
0139205445,0158638160,20130707203433,20130707212119,0
0158803527,0146406973,20130707225015,20130707232130,0
0125211558,0154780366,20130707070711,20130707071622,0
0135697633,0152248417,20130707185842,20130707192120,0
0135697633,0123744925,20130707082116,20130707085044,0
0139812180,0165848822,20130707203234,20130707204813,0
0137286777,0137768804,20130707162013,20130707163243,0
0137768804,0158398430,20130707105024,20130707110824,0
0123699204,0137289477,20130707033626,20130707034435,0
0157899388,0164820981,20130707154554,20130707160213,0
0157466883,0144078757,20130707072757,20130707080238,0
0156484828,0154717474,20130707001142,20130707010227,0
0157899388,0158803527,20130707230859,20130707232459,0
0163418474,0137887048,20130707030251,20130707031013,0
0163984589,0165464311,20130707223814,20130707232509,0
0154797219,0152944845,20130707230525,20130707231104,0
0144523840,0135227134,20130707013834,20130707020812,0
0138832232,0157899388,20130707183006,20130707191001,0
0145655345,0156461157,20130707000857,20130707010121,0
0164280864,0164884257,20130707062827,20130707064612,0
0144523840,0146597411,20130707033957,20130707034755,0
0163418474,0165676288,20130707162024,20130707162617,0
0153325626,0152944845,20130707192545,20130707201207,0
0153789312,0153325626,20130707001809,20130707004032,0
0164280864,0146087683,20130707141927,20130707142124,0
0135173874,0146656159,20130707103306,20130707104644,0
0163418474,0124029384,20130707214818,20130707220032,0
0126747311,0155876409,20130707194247,20130707195255,0
0152122120,0143866920,20130707191711,20130707195422,0
0155826886,0164478584,20130707163703,20130707164910,0
0145184285,0137226891,20130707220848,20130707222148,0
0165196385,0152898483,20130707222458,20130707225131,0
0155805988,0110929330,20130707180052,20130707180203,0
0144052505,0139812180,20130707222141,20130707224552,0
0157117642,0139897944,20130707235357,,0
0137479183,0144052505,20130707231407,20130707235442,0
0154717474,0155289020,20130707163604,20130707165616,0
0165693289,0144052505,20130707164228,20130707174058,0
0163240988,0155935492,20130707034123,20130707040939,0
0123744925,0150732393,20130707080216,20130707083739,0
0153777230,0167857746,20130707055758,20130707065522,0
0110929330,0146656159,20130707154338,20130707155534,0
0163514018,0166675749,20130707083039,20130707091556,0
0137440457,0152122120,20130707112947,20130707122315,0
0158768467,0145001964,20130707032030,20130707035425,0
0146087683,0135453137,20130707185059,20130707194225,0
0145655345,0145214128,20130707113531,20130707115302,0
0157117642,0156484828,20130707095506,20130707095517,0
0123744925,0164751446,20130707215913,20130707223459,0
0152248417,0123115675,20130707031810,20130707032206,0
0137440457,0135533080,20130707142822,20130707144451,0
0144052505,0165457680,20130707094015,20130707094939,0
0155826886,0157466883,20130707141659,20130707145113,0
0158398430,0133195106,20130707073302,20130707074030,0
0163984589,0154717474,20130707225238,20130707231621,0
0125009579,0165676288,20130707221907,20130707230916,0
0155826886,0158768467,20130707223539,20130707232708,0
0138832232,0157613102,20130707114802,20130707120242,0
0125211558,0137226891,20130707000232,20130707004151,0
0163448378,0138832232,20130707162940,20130707170728,0
0158803527,0152898483,20130707064048,20130707065207,0
0158466670,0153807472,20130707210724,20130707213430,0
0164280864,0126714702,20130707164821,20130707165048,0
0164707837,0158928241,20130707172321,20130707172918,0
0153807472,0125211558,20130707003959,20130707012957,0
0137887048,0146406973,20130707162914,20130707171738,0
0163418474,0146406973,20130707031850,20130707033802,0
0136777711,0163240988,20130707082814,20130707084010,0
0166019731,0154712077,20130707064532,20130707070222,0
0123699204,0137465791,20130707094633,20130707102845,0
0125009579,0165848822,20130707110459,20130707112805,0
0153777230,0135453137,20130707123959,20130707131636,0
0154712077,0135173874,20130707125506,20130707130635,0
0137768804,0155416474,20130707212138,20130707214752,0
0123744925,0164707837,20130707082323,20130707090044,0
0125211558,0163213842,20130707090332,20130707095745,0
0164280864,0154176463,20130707101231,20130707104112,0
0158136639,0138832232,20130707010315,20130707013934,0
0152360109,0139279615,20130707201609,20130707210135,0
0153777230,0123744925,20130707041453,20130707045629,0
0126747311,0123699204,20130707085100,20130707090717,0
0135697633,0165457680,20130707193220,20130707194615,0
0139205445,0153170373,20130707024758,20130707033217,0
0167370690,0166942700,20130707043055,20130707051808,0
0163514018,0150366048,20130707070742,20130707074842,0
0158768467,0152319392,20130707152935,20130707162617,0
0144539756,0166942700,20130707201445,20130707210003,0
0157117642,0158928241,20130707155839,20130707155850,0
0125967742,0153420640,20130707061415,20130707071229,0
0144523840,0164680623,20130707184512,20130707185519,0
0154712077,0152944845,20130707071249,20130707072726,0
0137868691,0135697633,20130707061748,20130707071549,0
0153777230,0146612174,20130707225751,20130707232126,0
0154780366,0124804553,20130707072142,20130707080839,0
0152360109,0164280864,20130707090256,20130707090730,0
0158398430,0135173874,20130707082257,20130707084053,0
0165196385,0153789312,20130707115522,20130707122149,0
0158803527,0153665356,20130707030059,20130707031539,0
0154797219,0133899939,20130707173840,20130707182450,0
0137868691,0155848460,20130707042250,20130707045252,0
0156484828,0155935492,20130707082301,20130707091126,0
0144523840,0124804553,20130707073637,20130707080214,0
0157466883,0165693289,20130707071446,20130707075431,0
0110929330,0167711598,20130707145810,20130707151005,0
0158398430,0145090183,20130707004337,20130707011339,0
0139897944,0135648287,20130707140020,20130707145916,0
0163418474,0164680623,20130707062949,20130707070406,0
0137479183,0136903259,20130707040438,20130707040840,0
0153777230,0157073903,20130707110211,20130707110953,0
0163712269,0146674736,20130707172256,20130707172643,0
0166019731,0158661894,20130707114215,20130707121535,0
0139279615,0152898483,20130707034931,20130707043215,0
0152248417,0123115675,20130707225108,20130707234128,0
0163514018,0165848822,20130707233246,,0
0154557126,0136783682,20130707193255,20130707201839,0
0157899388,0139469948,20130707062829,20130707064101,0
0155826886,0137289477,20130707142741,20130707151149,0
0138540845,0162697562,20130707053133,20130707063111,0
0144539756,0146656159,20130707001534,20130707003559,0
0152360109,0125009579,20130707180447,20130707180841,0
0146087683,0155416474,20130707194246,20130707202502,0
0163757909,0133899939,20130707102956,20130707110129,0
0152248417,0165196385,20130707075601,20130707082357,0
0154780366,0166675749,20130706233146,20130707000628,0
0156874150,0152319392,20130707173911,20130707180604,0
0165457680,0158976091,20130707203136,20130707210807,0
0158976091,0164751446,20130707044038,20130707045438,0
0165457680,0163240988,20130707230502,20130707231921,0
0156874150,0165483257,20130707060536,20130707060742,0
0146315925,0164707837,20130707021527,20130707024030,0
0158466670,0152689268,20130707131119,20130707135835,0
0157117642,0126729100,20130707183611,20130707191646,0
0137768804,0145121861,20130707195328,20130707204220,0
0137479183,0163984589,20130707010005,20130707012137,0
0126747311,0165457680,20130707220603,20130707221246,0
0145872065,0136777711,20130707111952,20130707115658,0
0125967742,0123115675,20130707182116,20130707190324,0
0152319392,0167857746,20130707165533,20130707170323,0
0154780366,0158466670,20130707214143,20130707221114,0
0145872065,0162697562,20130707183918,20130707192223,0
0135227134,0144613942,20130707073022,20130707075827,0
0165564246,0135227134,20130707233729,,0
0158989096,0144033218,20130707150405,20130707152216,0
0139205445,0163418474,20130707202450,20130707212259,0
0144523840,0125009579,20130707002356,20130707011041,0
0133195106,0166556950,20130706232026,20130707000107,0
0126747311,0136418734,20130707232014,20130707233836,0
0154780366,0156160105,20130707004533,20130707005418,0
0165693289,0137289477,20130707201541,20130707210203,0
0145655345,0126724709,20130707133940,20130707142743,0
0156484828,0124029384,20130707064758,20130707070913,0
0146315925,0157117642,20130707001911,20130707004651,0
0137440457,0163757909,20130707075339,20130707085324,0
0136777711,0165483257,20130707021035,20130707030146,0
0165196385,0144126114,20130707133916,20130707140953,0
0138540845,0167370690,20130707164449,20130707165819,0
0165196385,0126702743,20130707053422,20130707061006,0
0136777711,0166019731,20130707144638,20130707151129,0
0153807472,0164680623,20130707145744,20130707154836,0
0163757909,0146618669,20130707195126,20130707203844,0
0165196385,0158976091,20130707132447,20130707140146,0
0165693289,0146674736,20130707125146,20130707133829,0
0165564246,0126666677,20130707122942,20130707123623,0
0157899388,0153973179,20130707050141,20130707051540,0
0135453137,0125009579,20130707021427,20130707024651,0
0154717474,0137493865,20130707134536,20130707142515,0
0123699204,0135453137,20130707155447,20130707155612,0
0137286777,0144613942,20130707002947,20130707003018,0
0126702743,0164908891,20130707125505,20130707130836,0
0152122120,0139205445,20130707022401,20130707023313,0
0144539756,0137768804,20130707135900,20130707140222,0
0137286777,0137402851,20130707101657,20130707111505,0
0135453137,0139279615,20130707010452,20130707015143,0
0158803527,0144052505,20130707194121,20130707200000,0
0137768804,0164079781,20130707080320,20130707085809,0
0153789312,0152923360,20130707083537,20130707085147,0
0139897944,0135697633,20130707170311,20130707173135,0
0167370690,0155848460,20130707023157,20130707030454,0
0164707837,0152466470,20130707190846,20130707192113,0
0154780366,0153170373,20130707074521,20130707080024,0
0153081504,0124029384,20130707081605,20130707085323,0
0137887048,0153973179,20130707011550,20130707014853,0
0165676288,0166675749,20130707064348,20130707070458,0
0158928241,0158323156,20130707184131,20130707184811,0
0137440457,0163477540,20130707163057,20130707172417,0
0163448378,0126724709,20130707024500,20130707030440,0
0144523840,0137768804,20130707065923,20130707073257,0
0143122484,0153789312,20130707193527,20130707194253,0
0153081504,0157556864,20130707024636,20130707030036,0
0163712269,0123170984,20130707155659,20130707163638,0
0135227134,0152338677,20130707141238,20130707150721,0
0152360109,0146087683,20130707092120,20130707092531,0
0157117642,0136418734,20130707162721,20130707164934,0
0139812180,0165464311,20130707041646,20130707045438,0
0165483257,0137286777,20130707065310,20130707073626,0
0165457680,0139205445,20130707224448,20130707225114,0
0139776373,0145184285,20130707054912,20130707064456,0
0166675749,0143122484,20130707074324,20130707082536,0
0163757909,0163240988,20130707125919,20130707130217,0
0137887048,0152923360,20130707142854,20130707151056,0
0163712269,0137440457,20130707192537,20130707193154,0
0139897944,0163027440,20130707201044,20130707204904,0
0123699204,0154557126,20130707233859,20130707235757,0
0138540845,0153777230,20130707034400,20130707040550,0
0153789312,0144523840,20130707083952,20130707093210,0
0165457680,0158768467,20130707172326,20130707174605,0
0135453137,0157556864,20130707051222,20130707060010,0
0153807472,0164079781,20130707190946,20130707200002,0
0156874150,0155416474,20130707025544,20130707030958,0
0158989096,0126729100,20130707042701,20130707052512,0
0145184285,0157899388,20130707095511,20130707104758,0
0139205445,0166675749,20130707124309,20130707130654,0
0139469948,0126005232,20130707005415,20130707010757,0
0137479183,0158661894,20130707114335,20130707122824,0
0137440457,0146612174,20130707175442,20130707180426,0
0153325626,0157613102,20130707080901,20130707090852,0
0167370690,0152588823,20130707074745,20130707083941,0
0138540845,0126749723,20130707033954,20130707042250,0
0145655345,0145214128,20130707204857,20130707205131,0
0137868691,0152898483,20130707123035,20130707123822,0
0153170373,0158768467,20130707041353,20130707045354,0
0139812180,0157899388,20130707083638,20130707091259,0
0158053557,0139093964,20130707083312,20130707091410,0
0146087683,0154557126,20130707011944,20130707014727,0
0137887048,0156874150,20130707094329,20130707094841,0
0158989096,0163210073,20130707031536,20130707034714,0
0158466670,0164707837,20130707093843,20130707094759,0
0152248417,0135141313,20130707105620,20130707111338,0
0152689268,0145121861,20130707051654,20130707061447,0
0163418474,0137479183,20130707055603,20130707064024,0
0165483257,0164135022,20130707114353,20130707122732,0
0126702743,0157117642,20130707145509,20130707151333,0
0152689268,0126747311,20130707233605,,0
0136903259,0139812180,20130707184154,20130707191019,0
0165693289,0163027440,20130707124135,20130707130806,0
0157117642,0164908891,20130707085551,20130707094147,0
0153325626,0126708850,20130707024442,20130707030517,0
0145214128,0133515685,20130707221737,20130707224339,0
0156484828,0163514018,20130707173106,20130707182754,0
0137479183,0137758400,20130707171747,20130707180733,0
0133195106,0155848460,20130707203026,20130707205014,0
0152360109,0164707837,20130707165045,20130707174753,0
0165676288,0154557126,20130707101743,20130707110234,0
0157466883,0144539756,20130707064024,20130707071256,0
0167370690,0163210073,20130706233909,20130707001744,0
0152689268,0143866920,20130707092510,20130707093745,0
0145214128,0135697633,20130707121629,20130707125800,0
0158768467,0125211558,20130707121448,20130707124558,0
0165676288,0163546763,20130707220250,20130707223941,0
0158053557,0157117642,20130707125550,20130707133355,0
0156484828,0139233191,20130707073539,20130707075433,0
0145184285,0145090183,20130707133727,20130707140951,0
0146087683,0152466470,20130707093820,20130707095700,0
0145872065,0144613942,20130707171442,20130707171856,0
0154780366,0163988995,20130707045738,20130707052828,0
0139469948,0158768467,20130707173937,20130707180749,0
0165564246,0153081504,20130707094002,20130707100431,0
0144052505,0124313797,20130707152320,20130707155126,0
0139776373,0155416474,20130707212750,20130707214912,0
0138832232,0125211558,20130707042337,20130707052148,0
0135173874,0153973179,20130707031534,20130707033437,0
0152319392,0153420640,20130707004631,20130707010050,0
0156484828,0163210073,20130707101843,20130707102128,0
0163213842,0137729859,20130707013717,20130707022341,0
0145214128,0139469948,20130707135843,20130707144541,0
0165676288,0137887048,20130707211337,20130707213228,0
0153777230,0125967742,20130707160032,20130707164312,0
0163514018,0133195106,20130707050027,20130707052709,0
0123699204,0145214128,20130707213124,20130707213356,0
0144523840,0164751446,20130707070231,20130707071109,0
0126666677,0166942700,20130707001216,20130707005905,0
0165564246,0146315925,20130707183009,20130707191523,0
0153170373,0164478584,20130707203548,20130707213042,0
0158928241,0164884257,20130707044245,20130707054125,0
0163240988,0162697562,20130707095003,20130707103912,0
0165676288,0152051882,20130707212834,20130707213324,0
0153777230,0125009579,20130707024043,20130707030307,0
0165693289,0153420640,20130707063150,20130707073013,0
0139205445,0165693289,20130707204108,20130707213726,0
0152248417,0126729100,20130707184715,20130707192650,0
0145214128,0163448378,20130707001904,20130707002949,0
0139469948,0145001964,20130707020319,20130707020648,0
0163514018,0144523840,20130707053232,20130707054915,0
0126666677,0143866920,20130707082743,20130707091100,0
0152360109,0126724709,20130707183928,20130707191518,0
0163418474,0164280864,20130707221802,20130707223657,0
0123699204,0152051882,20130707234133,,0
0165464311,0163514018,20130707054012,20130707063828,0
0163712269,0165457680,20130707064310,20130707074103,0
0158976091,0124029384,20130707194439,20130707204406,0
0163213842,0144126114,20130707193252,20130707202645,0
0137768804,0157556864,20130707184426,20130707192433,0
0158398430,0154557126,20130707123231,20130707124237,0
0154717474,0123170984,20130707063748,20130707070318,0
0144539756,0133899939,20130707175054,20130707182211,0
0139279615,0163240988,20130707175122,20130707180638,0
0152360109,0157466883,20130707212444,20130707213836,0
0152122120,0164707837,20130707053157,20130707062026,0
0166675749,0167370690,20130707011527,20130707011928,0
0157466883,0137729859,20130707203435,20130707203921,0
0133899939,0126090734,20130707001257,20130707004736,0
0144523840,0166675749,20130707212854,20130707221340,0
0156874150,0144033218,20130707151651,20130707154336,0
0158803527,0137440457,20130707001600,20130707003532,0
0135227134,0126729100,20130707094202,20130707101435,0
0158053557,0157466883,20130707223615,20130707230818,0
0136903259,0158803527,20130707203757,20130707204750,0
0139279615,0155816097,20130707171327,20130707175711,0
0166556950,0155289020,20130707180916,20130707190054,0
0136777711,0145655345,20130707032136,20130707041653,0
0154780366,0137440457,20130707082450,20130707092029,0
0165676288,0126005232,20130707193601,20130707202258,0
0163213842,0153665356,20130707115904,20130707115946,0
0153807472,0146597411,20130707200937,20130707210253,0
0152248417,0137479183,20130707121847,20130707123503,0
0165564246,0144523840,20130707103341,20130707105940,0
0153973179,0152122120,20130707034545,20130707042508,0
0157899388,0153420640,20130707001852,20130707003701,0
0125211558,0143866920,20130707010108,20130707012847,0
0145872065,0136903259,20130707070953,20130707075341,0
0133899939,0136777711,20130707081750,20130707083415,0
0110929330,0135141313,20130707220834,20130707223122,0
0157117642,0137758400,20130707195116,20130707201425,0
0137286777,0153777230,20130707213904,20130707215626,0
0158928241,0152898483,20130707231633,20130707233755,0
0139812180,0150732393,20130707101240,20130707104743,0
0139279615,0158323156,20130707025610,20130707030408,0
0166675749,0144613942,20130707143741,20130707145419,0
0155816097,0157073903,20130707042326,20130707045920,0
0154797219,0145872065,20130707024000,20130707025307,0
0152122120,0158605485,20130707093443,20130707095058,0
0166675749,0144078757,20130707062314,20130707062529,0
0167370690,0163240988,20130707024620,20130707034357,0
0153325626,0137289477,20130707160949,20130707165553,0
0144523840,0144613942,20130707154658,20130707155223,0
0165196385,0137226891,20130707012334,20130707021309,0
0164707837,0158989096,20130707122721,20130707125904,0
0144052505,0145471644,20130707105355,20130707114841,0
0154780366,0124313797,20130707145900,20130707152104,0
0138540845,0158803527,20130707204936,20130707211455,0
0152689268,0153807472,20130707125209,20130707131625,0
0165483257,0137887048,20130707144804,20130707154649,0
0137868691,0158661894,20130707220140,20130707222106,0
0158989096,0146656159,20130707220833,20130707223341,0
0165693289,0153170373,20130707113639,20130707120825,0
0158398430,0143866920,20130707212505,20130707214152,0
0135697633,0158398430,20130707225715,20130707230120,0
0158989096,0139093964,20130707013129,20130707021243,0
0138832232,0139776373,20130707110429,20130707110739,0
0153807472,0164680623,20130707111844,20130707113928,0
0164751446,0157073903,20130707074215,20130707080229,0
0123744925,0157117642,20130707044021,20130707050602,0
0136903259,0158398430,20130707190246,20130707190620,0
0153807472,0158136639,20130707100122,20130707101304,0
0153081504,0136903259,20130707082057,20130707083106,0
0137768804,0144033218,20130707214434,20130707220359,0
0158803527,0155826886,20130707151423,20130707161129,0
0138540845,0163546763,20130707223415,20130707231758,0
0163984589,0137402851,20130707023212,20130707033044,0
0155876409,0124029384,20130707134806,20130707135435,0
0158466670,0152588823,20130707112731,20130707115849,0
0144523840,0163477540,20130707000409,20130707003331,0
0163757909,0139469948,20130707171948,20130707181618,0
0145214128,0166556950,20130707062244,20130707062319,0
0145872065,0152588823,20130707005341,20130707005908,0
0139279615,0145872065,20130707065150,20130707065913,0
0153325626,0165676288,20130707155605,20130707163522,0
0133899939,0166019731,20130707180254,20130707182932,0
0153081504,0125967742,20130707082052,20130707082116,0
0154712077,0137479183,20130707082546,20130707083805,0
0166556950,0135141313,20130707093011,20130707095538,0
0152248417,0146618669,20130707124337,20130707132852,0
0163984589,0139233191,20130707193754,20130707203124,0
0167370690,0165693289,20130707013313,20130707021629,0
0133899939,0158466670,20130707034647,20130707044146,0
0166556950,0157466883,20130707142255,20130707150252,0
0157117642,0162697562,20130707050644,20130707052312,0
0138832232,0135141313,20130707135338,20130707142850,0
0165564246,0124804553,20130707041543,20130707041545,0
0164280864,0125009579,20130707020733,20130707023600,0
0152588823,0156874150,20130707005354,20130707010605,0
0123744925,0154557126,20130707044817,20130707051054,0
0152122120,0135600611,20130707120754,20130707123029,0
0135453137,0153170373,20130707082330,20130707083303,0
0165196385,0136777711,20130707164550,20130707172828,0
0158466670,0123744925,20130707121043,20130707123440,0
0155826886,0137226891,20130707083702,20130707085101,0
0155826886,0152898483,20130707020639,20130707024515,0
0156874150,0137465791,20130707130022,20130707130625,0
0153777230,0158398430,20130707051520,20130707053629,0
0163514018,0152689268,20130707152050,20130707155248,0
0155876409,0165488365,20130707194847,20130707194924,0
0136777711,0158764489,20130707100822,20130707101136,0
0153973179,0137289477,20130706231958,20130707001622,0
0139897944,0166556950,20130707111455,20130707112443,0
0138540845,0164478584,20130707145400,20130707153344,0
0125009579,0154780366,20130707235942,,0
0153973179,0156160105,20130707130545,20130707134222,0
0133195106,0165841010,20130707190617,20130707190929,0
0165693289,0152360109,20130707145829,20130707154518,0
0154797219,0163213842,20130707012850,20130707014243,0
0145184285,0124313797,20130707065448,20130707065703,0
0154797219,0145001964,20130707213848,20130707222922,0
0126702743,0139776373,20130707163937,20130707165819,0
0158398430,0145090183,20130706235843,20130707005328,0
0145872065,0137440457,20130707200247,20130707201409,0
0152588823,0156461157,20130707074749,20130707081510,0
0126666677,0146087683,20130707175139,20130707181734,0
0165564246,0164820981,20130707144733,20130707150403,0
0110929330,0146612174,20130707004201,20130707010918,0
0155816097,0158661894,20130707163707,20130707170339,0
0152122120,0138540845,20130707121518,20130707121746,0
0165483257,0135600611,20130707095800,20130707102449,0
0145655345,0137758400,20130707101839,20130707102843,0
0126702743,0145001964,20130707060600,20130707063817,0
0126747311,0146087683,20130707150701,20130707150751,0
0152689268,0135697633,20130707052712,20130707054315,0
0137286777,0125009579,20130707235731,,0
0158136639,0137729859,20130707145458,20130707153903,0
0125211558,0163988995,20130707085908,20130707094634,0
0157117642,0163757909,20130707133754,20130707142741,0
0164280864,0145872065,20130707203423,20130707205359,0
0157466883,0157556864,20130707225028,20130707235017,0
0135453137,0158803527,20130707194153,20130707195323,0
0164707837,0137286777,20130707051453,20130707061158,0
0136777711,0158803527,20130707152422,20130707154801,0
0123744925,0126005232,20130707054526,20130707054614,0
0163448378,0166556950,20130707023702,20130707030558,0
0135453137,0164079781,20130707225131,20130707232022,0
0165196385,0157613102,20130707143205,20130707151540,0
0152122120,0126666677,20130707072936,20130707075053,0
0146087683,0137887048,20130707145946,20130707153215,0
0158053557,0152466470,20130707171807,20130707172820,0
0135453137,0163027440,20130706232101,20130707000038,0
0153789312,0126724709,20130707041430,20130707042321,0
0143122484,0165676288,20130707054907,20130707063953,0
0144523840,0157556864,20130707215528,20130707224253,0
0126747311,0158605485,20130707012905,20130707021509,0
0166556950,0153325626,,,0
0135697633,0152613084,20130707172140,20130707172816,0
0123699204,0164751446,,,1
0144052505,0164707837,20130707001621,20130707002104,0
0133899939,0137289477,20130707015804,20130707022620,0
0135697633,0135227134,20130707220937,20130707230206,0
0139205445,0123115675,20130707115133,20130707123104,0
0165457680,0139171556,20130707051131,20130707052236,0
0137868691,0125967742,20130707023157,20130707032007,0
0167370690,0126747311,20130707210406,20130707220212,0
0163240988,0139205445,20130707071918,20130707074026,0
0152122120,0153973179,20130707124937,20130707134741,0
0163514018,0126708850,20130707184907,20130707194855,0
0163984589,0163448378,20130707124904,20130707134507,0
0139469948,0136418734,,,0
0137286777,0153325626,20130707042006,20130707045548,0
0154780366,0164280864,20130707100732,20130707104221,0
0144523840,0145471644,20130707231420,20130707235918,0
0158976091,0137479183,20130707094550,20130707101927,0
0154557126,0126747311,20130707181449,20130707183423,0
0163213842,0135648287,20130707001659,20130707011412,0
0153081504,0158764489,20130707214745,20130707215538,0
0133195106,0146656159,20130707131423,20130707132818,0
0137868691,0152923360,20130707070815,20130707080611,0
0152360109,0167857746,20130707023249,20130707033004,0
0137768804,0163213842,20130707190622,20130707195730,0
0135697633,0135648287,20130707115614,20130707120118,0
0157117642,0156874150,20130707110533,20130707115844,0
0158053557,0146597411,20130707033859,20130707042633,0
0158466670,0156874150,20130707140452,20130707140625,0
0158803527,0137226891,20130707171101,20130707172302,0
0135227134,0152122120,20130707082149,20130707083807,0
0145184285,0137289477,20130707003149,20130707011533,0
0152319392,0164135022,20130707032148,20130707032631,0
0125967742,0155935492,20130707010813,20130707011338,0
0163418474,0125967742,20130707054628,20130707055637,0
0166556950,0124313797,20130707084105,20130707090428,0
0158803527,0165676288,20130707042201,20130707043025,0
0135697633,0158976091,20130707051339,20130707053425,0
0138540845,0137868691,20130707001135,20130707001555,0
0152319392,0163448378,20130707040023,20130707043433,0
0126702743,0145121861,20130707130035,20130707134212,0
0158803527,0137868691,20130707010658,20130707015258,0
0158053557,0152588823,20130707092203,20130707092524,0
0137768804,0146612174,20130707120919,20130707124754,0
0133195106,0135141313,20130707141206,20130707143330,0
0165457680,0139229519,20130707143736,20130707151337,0
0139205445,0153325626,20130707205348,20130707212229,0
